N_PARCELLE;Date_debut;Date_fin;Type_intervention;Detail_intervention;Crop;N;P;K;MG;S;Herbi;Fongi;Mollus;Insect
P184;2012-05-17;2012-05-17;Traitement;Herbicide;-;0;0;0;0;0;2.15484472049689;0;0;0
P184;2012-01-17;2012-01-17;Fertilisation;P;_;0;54;54;0;0;0;0;0;0
P184;2012-10-24;2013-08-02;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P184;2013-08-02;2013-08-02;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P184;2012-10-23;2012-10-23;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P184;2012-10-24;2012-10-24;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P184;2013-03-22;2013-03-22;Traitement;Herbicide;-;0;0;0;0;0;2.23159090909091;0;0;0
P184;2013-05-22;2013-05-22;Traitement;Fongicide;-;0;0;0;0;0;0;5.19172727272727;0;0
P184;2013-05-06;2013-05-06;Traitement;Fongicide;-;0;0;0;0;0;0;3.73733333333333;0;0
P184;2013-04-24;2013-04-24;Traitement;Fongicide;-;0;0;0;0;0;0;3.191;0;0
P184;2013-06-08;2013-06-08;Traitement;Fongicide;-;0;0;0;0;0;0;4.997;0;0
P184;2012-10-24;2012-10-24;Traitement;Fongicide;-;0;0;0;0;0;0;1.525;0;0
P184;2013-02-22;2013-02-22;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P184;2013-02-22;2013-02-22;Fertilisation;N;_;89;0;0;0;0;0;0;0;0
P184;2013-02-22;2013-02-22;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P184;2013-02-22;2013-02-22;Fertilisation;P;_;0;60;0;0;0;0;0;0;0
P184;2013-02-22;2013-02-22;Fertilisation;MG;_;0;0;0;45;91;0;0;0;0
P184;2013-09-27;2014-07-19;Culture;Culture principale;Moutarde_brune;0;0;0;0;0;0;0;0;0
P184;2014-07-19;2014-07-19;Recolte;Culture principale;Moutarde_brune;0;0;0;0;0;0;0;0;0
P184;2013-09-03;2013-09-05;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P184;2013-09-04;2013-09-06;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P184;2013-09-21;2013-09-21;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P184;2013-09-25;2013-09-26;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P184;2013-09-28;2013-09-28;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P184;2014-04-22;2014-04-22;Traitement;Fongicide;-;0;0;0;0;0;0;4.149;0;0
P184;2014-03-13;2014-03-13;Traitement;Fongicide;-;0;0;0;0;0;0;3.195;0;0
P184;2014-04-14;2014-04-14;Traitement;Fongicide;-;0;0;0;0;0;0;5.4925;0;0
P184;2013-09-28;2013-09-28;Traitement;Herbicide;-;0;0;0;0;0;0.7996;0;0;0
P184;2013-09-27;2013-09-28;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.285428571428571;0
P184;2013-10-07;2013-10-07;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.893939393939394
P184;2014-03-06;2014-03-06;Fertilisation;N;_;26;62;0;28;56;0;0;0;0
P184;2014-03-06;2014-03-06;Fertilisation;N;_;24;0;0;0;0;0;0;0;0
P184;2014-03-06;2014-03-06;Fertilisation;N;_;62;0;0;0;0;0;0;0;0
P184;2014-03-06;2014-03-06;Fertilisation;K;_;0;0;62;0;0;0;0;0;0
P184;2014-10-01;2015-07-08;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P184;2015-07-08;2015-07-08;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P184;2014-07-23;2014-08-19;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P184;2014-09-05;2014-09-10;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P184;2014-09-11;2014-09-24;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P184;2014-09-24;2014-09-29;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P184;2014-09-30;2014-09-30;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P184;2014-10-02;2014-10-02;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P184;2014-07-27;2014-07-27;Traitement;Herbicide;-;0;0;0;0;0;1.506;0;0;0
P184;2015-04-15;2015-04-15;Traitement;Herbicide;-;0;0;0;0;0;2.847;0;0;0
P184;2014-10-18;2014-10-18;Traitement;Herbicide;-;0;0;0;0;0;2.98044761904762;0;0;0
P184;2015-05-08;2015-05-08;Traitement;Fongicide;-;0;0;0;0;0;0;2.24066666666667;0;0
P184;2015-04-16;2015-04-16;Traitement;Herbicide;-;0;0;0;0;0;0.78;0;0;0
P184;2016-04-16;2016-04-16;Traitement;Herbicide;-;0;0;0;0;0;0.78;0;0;0
P184;2015-03-30;2015-03-30;Fertilisation;N;_;102;48;48;0;0;0;0;0;0
P184;2015-03-30;2015-03-30;Fertilisation;N;_;19;0;0;0;0;0;0;0;0
P184;2015-03-30;2015-03-30;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P184;2015-03-30;2015-03-30;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P184;2015-03-30;2015-03-30;Fertilisation;N;_;64;0;0;17;102;0;0;0;0
P184;2015-08-20;2016-07-17;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P184;2016-07-17;2016-07-17;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P184;2015-08-22;2015-08-22;Traitement;Herbicide;-;0;0;0;0;0;1.59633333333333;0;0;0
P184;2015-10-03;2015-10-03;Traitement;Herbicide;-;0;0;0;0;0;0.805;0;0;0
P184;2015-09-24;2015-09-24;Traitement;Herbicide;-;0;0;0;0;0;1.4716;0;0;0
P184;2016-04-21;2016-04-21;Traitement;Fongicide;-;0;0;0;0;0;0;3.909;0;0
P184;2015-11-20;2015-11-20;Traitement;Herbicide;-;0;0;0;0;0;0.735466666666667;0;0;0
P184;2015-08-19;2015-08-19;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.656857142857143;0
P184;2016-03-24;2016-03-24;Fertilisation;N;_;49;35;0;0;0;0;0;0;0
P184;2016-03-24;2016-03-24;Fertilisation;N;_;58;0;0;0;0;0;0;0;0
P184;2016-03-24;2016-03-24;Fertilisation;N;_;66;0;0;0;58;0;0;0;0
P184;2016-03-24;2016-03-24;Fertilisation;N;_;9;0;0;0;0;0;0;0;0
P184;2016-03-24;2016-03-24;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P184;2016-10-11;2017-07-08;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P184;2017-07-08;2017-07-08;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P184;2016-09-21;2016-09-21;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.773857142857143;0
P184;2016-10-03;2016-10-03;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.699714285714286;0
P184;2016-09-08;2016-09-08;Traitement;Herbicide;-;0;0;0;0;0;0.88852380952381;0;0;0
P184;2016-10-07;2016-10-07;Traitement;Herbicide;-;0;0;0;0;0;0.868166666666667;0;0;0
P184;2017-05-11;2017-05-11;Traitement;Fongicide;-;0;0;0;0;0;0;4.4188;0;0
P184;2017-04-29;2017-04-29;Traitement;Herbicide;-;0;0;0;0;0;2.2935;0;0;0
P184;2016-10-31;2016-10-31;Traitement;Herbicide;-;0;0;0;0;0;1.61166666666667;0;0;0
P184;2016-10-19;2016-10-19;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.655;0
P184;2017-02-24;2017-02-24;Fertilisation;N;_;59;0;0;0;0;0;0;0;0
P184;2017-02-24;2017-02-24;Fertilisation;N;_;27;0;0;0;0;0;0;0;0
P184;2017-02-24;2017-02-24;Fertilisation;N;_;53;0;0;0;0;0;0;0;0
P184;2017-02-24;2017-02-24;Fertilisation;N;_;46;0;0;0;0;0;0;0;0
P184;2017-02-24;2017-02-24;Fertilisation;N;_;185;0;0;0;0;0;0;0;0
P184;2017-02-24;2017-02-24;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P184;2017-09-25;2018-06-22;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P184;2018-06-22;2018-06-22;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P184;2017-08-09;2017-08-11;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P184;2018-03-23;2018-03-23;Traitement;Herbicide;-;0;0;0;0;0;2.27533333333333;0;0;0
P184;2017-10-27;2017-10-27;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.447714285714286;0
P184;2017-10-17;2017-10-17;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.115
P184;2018-04-22;2018-04-22;Traitement;Fongicide;-;0;0;0;0;0;0;2.7978;0;0
P184;2018-04-10;2018-04-10;Traitement;Fongicide;-;0;0;0;0;0;0;0.274666666666667;0;0
P184;2017-08-24;2017-08-24;Traitement;Herbicide;-;0;0;0;0;0;0.490666666666667;0;0;0
P184;2018-02-28;2018-02-28;Fertilisation;N;_;2;0;0;0;0;0;0;0;0
P184;2018-02-28;2018-02-28;Fertilisation;N;_;14;0;0;1;2;0;0;0;0
P184;2018-02-28;2018-02-28;Fertilisation;N;_;46;0;0;0;0;0;0;0;0
P184;2018-02-28;2018-02-28;Fertilisation;N;_;95;0;0;0;0;0;0;0;0
P184;2018-02-28;2018-02-28;Fertilisation;P;_;0;34;34;0;0;0;0;0;0
P184;2019-05-23;2019-09-21;Culture;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P184;2019-09-21;2019-09-21;Recolte;Culture principale;Soja;0;0;0;0;0;0;0;0;0
P184;2019-05-24;2019-05-24;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P184;2019-05-27;2019-05-27;Traitement;Herbicide;-;0;0;0;0;0;0.882142857142857;0;0;0
P184;2019-04-22;2019-04-22;Traitement;Herbicide;-;0;0;0;0;0;1.03383333333333;0;0;0
P184;2019-05-22;2019-05-22;Traitement;Herbicide;-;0;0;0;0;0;1.05183333333333;0;0;0
P184;2019-06-20;2019-06-20;Traitement;Herbicide;-;0;0;0;0;0;0.9981;0;0;0
P184;2019-05-31;2019-05-31;Fertilisation;N;_;19;61;0;0;0;0;0;0;0
P184;2019-05-31;2019-05-31;Fertilisation;N;_;24;0;0;0;0;0;0;0;0
P184;2019-05-31;2019-05-31;Fertilisation;K;_;0;0;61;0;0;0;0;0;0
P185;2009-10-10;2010-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2010-07-20;2010-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2009-09-07;2009-09-07;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P185;2009-10-05;2009-10-05;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2010-03-10;2010-03-10;Traitement;Herbicide;-;0;0;0;0;0;2;0;0;0
P185;2010-05-04;2010-05-04;Traitement;Fongicide;-;0;0;0;0;0;0;0.733333333333333;0;0
P185;2010-05-28;2010-05-28;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.206349206349206
P185;2010-02-16;2010-02-16;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P185;2010-02-16;2010-02-16;Fertilisation;N;_;76;0;0;0;56;0;0;0;0
P185;2010-02-16;2010-02-16;Fertilisation;N;_;76;0;0;0;0;0;0;0;0
P185;2010-10-03;2011-06-27;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P185;2011-06-27;2011-06-27;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P185;2010-08-25;2010-08-25;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P185;2010-09-03;2010-09-03;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2010-09-20;2010-09-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2011-05-15;2011-05-15;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P185;2011-06-01;2011-06-05;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P185;2011-06-25;2011-07-10;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P185;2011-07-01;2011-07-15;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P185;2010-11-04;2010-11-04;Traitement;Herbicide;-;0;0;0;0;0;1.43333333333333;0;0;0
P185;2011-05-26;2011-05-26;Traitement;Fongicide;-;0;0;0;0;0;0;0.5;0;0
P185;2011-02-16;2011-02-16;Fertilisation;N;_;42;48;48;0;0;0;0;0;0
P185;2011-02-16;2011-02-16;Fertilisation;N;_;95;0;0;0;35;0;0;0;0
P185;2011-09-26;2012-07-27;Culture;Culture principale;Moutarde;0;0;0;0;0;0;0;0;0
P185;2012-07-27;2012-07-27;Recolte;Culture principale;Moutarde;0;0;0;0;0;0;0;0;0
P185;2011-07-15;2011-07-15;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P185;2011-08-25;2011-08-25;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2011-09-15;2011-09-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2011-09-20;2011-09-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2012-06-01;2012-06-01;Traitement;Fongicide;-;0;0;0;0;0;0;0.75;0;0
P185;2012-06-20;2012-06-20;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P185;2012-03-24;2012-03-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.714285714285714
P185;2011-10-05;2011-10-05;Traitement;Herbicide;-;0;0;0;0;0;1.04;0;0;0
P185;2012-05-14;2012-05-14;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P185;2012-04-12;2012-04-12;Traitement;Herbicide;-;0;0;0;0;0;0.24;0;0;0
P185;2012-05-24;2012-05-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P185;2012-10-18;2013-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2013-07-20;2013-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2012-08-15;2012-08-15;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P185;2012-08-20;2012-08-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2012-10-15;2012-10-15;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2013-07-25;2013-07-25;Travail-sol;Pressage;_;0;0;0;0;0;0;0;0;0
P185;2013-05-08;2013-05-08;Traitement;Fongicide;-;0;0;0;0;0;0;1.4;0;0
P185;2013-03-22;2013-03-22;Traitement;Herbicide;-;0;0;0;0;0;1;0;0;0
P185;2013-06-11;2013-06-11;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P185;2013-06-05;2013-06-05;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P185;2013-02-22;2013-02-22;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P185;2013-02-22;2013-02-22;Fertilisation;N;_;59;0;0;0;35;0;0;0;0
P185;2013-02-22;2013-02-22;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P185;2013-10-22;2014-06-26;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P185;2014-06-26;2014-06-26;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P185;2013-08-03;2013-08-04;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P185;2013-08-05;2013-08-05;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2013-10-05;2013-10-05;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2013-10-17;2013-10-17;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2013-10-25;2013-10-25;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.285714285714286;0
P185;2014-04-18;2014-04-18;Traitement;Herbicide;-;0;0;0;0;0;0.833333333333333;0;0;0
P185;2014-05-11;2014-05-11;Traitement;Fongicide;-;0;0;0;0;0;0;1.43333333333333;0;0
P185;2014-09-23;2015-07-06;Culture;Culture principale;Moutarde_hiver;0;0;0;0;0;0;0;0;0
P185;2015-07-06;2015-07-06;Recolte;Culture principale;Moutarde_hiver;0;0;0;0;0;0;0;0;0
P185;2014-07-05;2014-07-05;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P185;2014-07-27;2014-07-27;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P185;2014-09-01;2014-09-01;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2014-09-20;2014-09-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2014-09-23;2014-09-23;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.285714285714286;0
P185;2015-04-12;2015-04-12;Traitement;Fongicide;-;0;0;0;0;0;0;0.5;0;0
P185;2015-04-28;2015-04-28;Traitement;Fongicide;-;0;0;0;0;0;0;0.5;0;0
P185;2015-04-10;2015-04-10;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.5
P185;2014-09-24;2014-09-24;Traitement;Herbicide;-;0;0;0;0;0;1.12;0;0;0
P185;2015-02-10;2015-02-10;Fertilisation;N;_;34;0;0;0;0;0;0;0;0
P185;2015-02-10;2015-02-10;Fertilisation;N;_;73;0;0;0;0;0;0;0;0
P185;2015-02-10;2015-02-10;Fertilisation;N;_;34;0;0;0;70;0;0;0;0
P185;2015-10-12;2016-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2016-07-20;2016-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2015-07-15;2015-07-15;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P185;2015-07-17;2015-07-17;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P185;2015-08-04;2015-08-04;Travail-sol;Decompactage;_;0;0;0;0;0;0;0;0;0
P185;2016-03-14;2016-03-14;Traitement;Herbicide;-;0;0;0;0;0;2.1015037593985;0;0;0
P185;2016-04-08;2016-04-08;Traitement;Fongicide;-;0;0;0;0;0;0;0.6;0;0
P185;2016-05-25;2016-05-25;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P185;2016-02-18;2016-02-18;Fertilisation;N;_;67;0;0;0;0;0;0;0;0
P185;2016-02-18;2016-02-18;Fertilisation;N;_;106;0;0;0;0;0;0;0;0
P185;2016-02-18;2016-02-18;Fertilisation;N;_;34;0;0;0;39;0;0;0;0
P185;2016-10-08;2017-06-28;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P185;2017-06-28;2017-06-28;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P185;2016-07-28;2016-07-28;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P185;2016-08-04;2016-08-04;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2016-10-07;2016-10-07;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2016-10-25;2016-10-25;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.428571428571429;0
P185;2017-04-20;2017-04-20;Traitement;Herbicide;-;0;0;0;0;0;0.55;0;0;0
P185;2017-05-15;2017-05-15;Traitement;Fongicide;-;0;0;0;0;0;0;0.75;0;0
P185;2017-02-18;2017-02-18;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P185;2017-02-18;2017-02-18;Fertilisation;N;_;120;0;0;0;0;0;0;0;0
P185;2017-02-18;2017-02-18;Fertilisation;N;_;30;0;0;0;39;0;0;0;0
P185;2017-08-22;2018-07-10;Culture;Culture principale;Colza;0;0;0;0;0;0;0;0;0
P185;2018-07-10;2018-07-10;Recolte;Culture principale;Colza;0;0;0;0;0;0;0;0;0
P185;2017-08-10;2017-08-10;Travail-sol;Decompactage;_;0;0;0;0;0;0;0;0;0
P185;2017-08-14;2017-08-14;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2017-10-24;2017-10-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;11.6
P185;2017-08-22;2017-08-22;Traitement;Antilimace;-;0;0;0;0;0;0;0;0.285714285714286;0
P185;2018-04-18;2018-04-18;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;2
P185;2017-10-27;2017-10-27;Traitement;Herbicide;-;0;0;0;0;0;0.533333333333333;0;0;0
P185;2017-09-26;2017-09-26;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.1
P185;2017-07-28;2017-07-28;Traitement;Herbicide;-;0;0;0;0;0;0.6;0;0;0
P185;2018-05-14;2018-05-14;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P185;2018-02-14;2018-02-14;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P185;2018-02-14;2018-02-14;Fertilisation;N;_;84;0;0;0;27;0;0;0;0
P185;2018-10-13;2019-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2019-07-20;2019-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P185;2018-07-18;2018-07-18;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P185;2018-08-18;2018-08-18;Travail-sol;Decompactage;_;0;0;0;0;0;0;0;0;0
P185;2018-09-05;2018-09-05;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P185;2018-10-10;2018-10-10;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P185;2019-02-25;2019-02-25;Traitement;Herbicide;-;0;0;0;0;0;1.83333333333333;0;0;0
P185;2019-05-01;2019-05-01;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P185;2019-05-02;2019-05-02;Traitement;Fongicide;-;0;0;0;0;0;0;0.666666666666667;0;0
P185;2019-05-20;2019-05-20;Traitement;Fongicide;-;0;0;0;0;0;0;1.8;0;0
P185;2019-03-07;2019-03-07;Fertilisation;N;_;48;0;0;0;0;0;0;0;0
P185;2019-03-07;2019-03-07;Fertilisation;N;_;68;0;0;0;0;0;0;0;0
P185;2019-03-07;2019-03-07;Fertilisation;N;_;60;0;0;6;46;0;0;0;0
P186;2009-10-10;2010-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P186;2010-07-20;2010-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P186;2009-09-07;2009-09-07;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P186;2009-10-05;2009-10-05;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P186;2010-03-10;2010-03-10;Traitement;Herbicide;-;0;0;0;0;0;2;0;0;0
P186;2010-05-04;2010-05-04;Traitement;Fongicide;-;0;0;0;0;0;0;0.733333333333333;0;0
P186;2010-05-28;2010-05-28;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.206349206349206
P186;2010-02-16;2010-02-16;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P186;2010-02-16;2010-02-16;Fertilisation;N;_;76;0;0;0;56;0;0;0;0
P186;2010-02-16;2010-02-16;Fertilisation;N;_;76;0;0;0;0;0;0;0;0
P186;2010-10-03;2011-06-27;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P186;2011-06-27;2011-06-27;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P186;2010-08-25;2010-08-25;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P186;2010-09-03;2010-09-03;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P186;2010-09-20;2010-09-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P186;2011-05-15;2011-05-15;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P186;2011-06-01;2011-06-05;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P186;2011-06-25;2011-07-10;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P186;2011-07-01;2011-07-15;Travail-sol;Broyage;_;0;0;0;0;0;0;0;0;0
P186;2010-11-04;2010-11-04;Traitement;Herbicide;-;0;0;0;0;0;1.43333333333333;0;0;0
P186;2011-05-26;2011-05-26;Traitement;Fongicide;-;0;0;0;0;0;0;0.5;0;0
P186;2011-02-16;2011-02-16;Fertilisation;N;_;42;48;48;0;0;0;0;0;0
P186;2011-02-16;2011-02-16;Fertilisation;N;_;95;0;0;0;35;0;0;0;0
P186;2011-09-26;2012-07-27;Culture;Culture principale;Moutarde;0;0;0;0;0;0;0;0;0
P186;2012-07-27;2012-07-27;Recolte;Culture principale;Moutarde;0;0;0;0;0;0;0;0;0
P186;2011-07-15;2011-07-15;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P186;2011-08-25;2011-08-25;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P186;2011-09-15;2011-09-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P186;2011-09-20;2011-09-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P186;2012-06-01;2012-06-01;Traitement;Fongicide;-;0;0;0;0;0;0;0.75;0;0
P186;2012-06-20;2012-06-20;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P186;2012-03-24;2012-03-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;0.714285714285714
P186;2011-10-05;2011-10-05;Traitement;Herbicide;-;0;0;0;0;0;1.04;0;0;0
P186;2012-05-14;2012-05-14;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P186;2012-04-12;2012-04-12;Traitement;Herbicide;-;0;0;0;0;0;0.24;0;0;0
P186;2012-05-24;2012-05-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P186;2012-10-18;2013-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P186;2013-07-20;2013-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P186;2012-08-15;2012-08-15;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P186;2012-08-20;2012-08-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P186;2012-10-15;2012-10-15;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P186;2013-07-25;2013-07-25;Travail-sol;Pressage;_;0;0;0;0;0;0;0;0;0
P186;2013-05-08;2013-05-08;Traitement;Fongicide;-;0;0;0;0;0;0;1.4;0;0
P186;2013-03-22;2013-03-22;Traitement;Herbicide;-;0;0;0;0;0;1;0;0;0
P186;2013-06-11;2013-06-11;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P186;2013-06-05;2013-06-05;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P186;2013-02-22;2013-02-22;Fertilisation;N;_;60;0;0;0;0;0;0;0;0
P186;2013-02-22;2013-02-22;Fertilisation;N;_;59;0;0;0;35;0;0;0;0
P186;2013-02-22;2013-02-22;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
